hue,saturation,lightness
75.89404,0.75124,0.60588
240.00000,0.66387,0.46667
315.00000,0.85714,0.61569
43.97727,0.88000,0.60784
45.60000,0.16779,0.70784
37.65957,0.58750,0.68627
57.30337,0.51445,0.33922
110.07519,0.98519,0.73529
25.38462,0.61321,0.58431
4.78873,0.97260,0.42941
202.19178,0.83908,0.82941
145.38462,0.64356,0.39608
199.78022,0.97849,0.18235
281.29870,0.33624,0.55098
162.35294,0.96226,0.89608
222.35294,0.43590,0.45882
138.60000,0.42735,0.45882
199.09091,0.09402,0.54118
225.93750,0.89720,0.41961
96.92308,0.31200,0.75490
120.75000,0.63492,0.24706
204.40678,0.56190,0.41176
82.00000,0.18293,0.32157
185.76923,0.35616,0.71373
117.11538,0.47706,0.42745
216.00000,0.60976,0.67843
250.00000,0.27273,0.34510
67.01299,0.77778,0.19412
90.00000,0.89062,0.74902
351.57895,0.24464,0.54314
111.55556,0.73770,0.35882
110.16393,0.76250,0.68627
208.37838,0.90984,0.47843
257.62712,0.75966,0.54314
139.04762,0.84000,0.70588
191.70732,0.50000,0.32157
230.84746,0.52212,0.22157
103.63636,0.33333,0.87059
157.33333,0.91837,0.48039
43.27869,0.96825,0.75294
224.00000,0.50239,0.59020
8.18182,0.11828,0.36471
86.00000,0.92784,0.61961
346.12500,0.93023,0.33725
260.44444,0.58952,0.55098
298.77551,0.39837,0.24118
126.76056,0.45806,0.30392
123.61446,0.47977,0.33922
209.61538,0.78788,0.38824
295.42373,0.52212,0.44314
198.24324,0.77895,0.37255
344.13793,0.56863,0.30000
257.40933,0.88940,0.42549
178.51240,0.62051,0.38235
328.00000,0.33333,0.35294
222.58065,0.93939,0.25882
343.07692,0.59091,0.74118
236.06557,0.83562,0.28627
115.63636,0.43651,0.50588
325.31250,1.00000,0.62353
210.00000,0.80769,0.10196
3.64486,0.96396,0.56471
115.26316,0.72381,0.41176
111.42857,0.77778,0.50588
238.75000,0.40000,0.23529
260.76923,0.61417,0.50196
105.77320,0.80165,0.23725
258.07229,0.32549,0.50000
141.42857,0.13333,0.58824
39.62264,0.32919,0.31569
225.23077,0.55556,0.77059
333.57798,0.51659,0.58627
329.83425,0.90955,0.39020
230.93023,0.56579,0.70196
281.28713,0.97115,0.59216
81.81818,0.77647,0.33333
291.31579,0.81720,0.63529
190.90909,0.37931,0.71569
156.00000,0.53333,0.29412
102.59542,0.55745,0.53922
330.00000,0.12821,0.30588
74.49275,1.00000,0.59412
25.54217,0.98419,0.49608
174.89362,0.41228,0.55294
3.63636,0.16583,0.39020
248.04469,0.86473,0.59412
19.46809,0.91262,0.40392
109.82456,0.75330,0.55490
56.53179,0.85222,0.60196
168.97959,0.31210,0.69216
22.55319,0.73822,0.62549
332.69841,0.97927,0.37843
309.49640,0.90850,0.70000
170.76923,0.73585,0.20784
127.21311,0.80617,0.55490
196.50000,0.21505,0.36471
123.28767,0.74490,0.38431
273.00000,0.83333,0.76471
193.62162,0.77406,0.46863
199.25926,0.37674,0.57843
184.33735,0.32806,0.50392
10.81081,0.94872,0.77059
171.48936,0.57551,0.51961
127.84091,0.83019,0.41569
94.66667,0.44554,0.80196
158.46154,0.41935,0.18235
12.14286,0.54545,0.30196
129.40299,0.57265,0.54118
23.66197,0.29707,0.53137
271.11111,0.60000,0.17647
161.14286,0.88983,0.46275
181.51899,0.68103,0.45490
197.47573,0.55676,0.63725
139.32886,0.83240,0.35098
277.44966,0.68664,0.57451
322.04082,0.54444,0.64706
190.85714,0.49763,0.41373
309.75000,0.98765,0.31765
28.46154,0.60938,0.25098
210.76923,0.20635,0.62941
317.69231,0.97500,0.47059
18.46154,0.75207,0.23725
125.53846,0.82278,0.84510
309.23077,0.59633,0.21373
240.00000,0.68103,0.45490
113.92405,0.96341,0.32157
237.31343,0.68367,0.38431
268.96552,0.39726,0.71373
84.92308,0.60185,0.57647
110.31250,0.80000,0.47059
351.11111,0.29670,0.35686
216.00000,0.04902,0.40000
156.34286,0.90674,0.37843
57.93103,0.54717,0.89608
49.71429,0.49763,0.41373
90.00000,0.09091,0.04314
189.23077,0.13542,0.37647
160.27397,0.72277,0.80196
80.95238,0.62376,0.80196
141.12676,0.54198,0.25686
157.07865,0.95699,0.36471
154.23729,0.88060,0.60588
25.35211,0.89873,0.46471
217.82609,0.46939,0.61569
234.62687,0.32683,0.40196
334.63636,0.90164,0.47843
316.66667,0.45570,0.30980
346.49215,0.75494,0.50392
92.24670,0.90438,0.50784
43.25581,0.89958,0.46863
348.18182,0.84615,0.84706
198.34711,0.64706,0.63333
213.63636,0.30841,0.41961
159.51220,0.64398,0.37451
296.00000,0.26012,0.33922
60.00000,0.44578,0.16275
23.23944,0.77174,0.36078
304.80000,0.68807,0.57255
251.92308,0.98734,0.69020
347.14286,0.06731,0.59216
295.38462,0.08966,0.71569
110.40000,0.16340,0.30000
178.29787,0.63801,0.43333
321.42857,0.06306,0.43529
218.21656,0.80513,0.61765
44.26230,0.79221,0.69804
343.22034,0.57843,0.40000
240.00000,0.34387,0.49608
254.11765,0.73118,0.36471
278.67769,0.85816,0.72353
137.14286,0.87065,0.60588
260.71429,0.52500,0.31373
252.30769,0.97990,0.39020
189.64286,0.57732,0.61961
346.15385,0.96296,0.57647
90.41667,0.69903,0.59608
35.39568,0.64055,0.57451
191.94915,0.94400,0.49020
165.47368,0.51351,0.36275
94.08000,0.81699,0.30000
43.51648,0.72222,0.49412
286.04651,0.18143,0.53529
103.80952,0.80426,0.46078
198.42520,0.80892,0.69216
25.96154,0.91228,0.44706
325.36364,0.94017,0.45882
350.52632,0.49565,0.22549
282.85714,0.80531,0.22157
262.50000,0.66667,0.16471
199.83871,0.65263,0.37255
340.92166,0.93939,0.45294
219.82759,0.46032,0.49412
309.83051,0.76623,0.54706
355.02439,0.91928,0.43725
353.11005,0.88186,0.46471
211.00478,0.98122,0.58235
238.53659,0.60000,0.59804
125.62500,0.26230,0.47843
137.94872,0.76471,0.30000
89.07216,0.83621,0.45490
309.93865,0.94220,0.33922
352.63158,0.96610,0.34706
0.00000,0.34759,0.36667
101.38889,0.85714,0.50588
244.45415,0.91968,0.48824
293.33333,0.45455,0.80588
298.00000,0.34884,0.83137
34.32558,0.88477,0.52353
174.96183,0.82390,0.68824
14.31818,0.97778,0.35294
214.04494,0.92708,0.37647
148.81057,0.94979,0.53137
8.70968,0.80172,0.45490
41.07692,0.61321,0.58431
155.45455,0.20755,0.58431
331.25000,0.20000,0.52941
54.08867,0.80237,0.50392
343.80531,0.98261,0.45098
338.70968,0.54386,0.44706
231.52174,0.56790,0.68235
197.88079,0.92638,0.31961
228.00000,0.59211,0.70196
240.00000,0.13147,0.50784
250.62500,0.50000,0.37647
200.82645,0.61421,0.38627
61.71429,0.51220,0.40196
259.06250,0.75591,0.49804
289.52381,0.67021,0.63137
244.44444,0.76518,0.51569
336.00000,0.08403,0.46667
92.58883,0.88341,0.56275
90.98039,0.81818,0.63333
286.41509,0.60920,0.34118
287.51020,0.98394,0.48824
1.25000,0.68571,0.13725
198.21429,0.63636,0.82745
184.34783,0.94521,0.57059
230.05714,0.97765,0.35098
278.49057,0.48182,0.43137
249.47368,0.08597,0.56667
151.76471,0.79866,0.29216
111.81818,0.26829,0.48235
283.54839,0.63265,0.80784
54.40678,0.67816,0.34118
180.66667,0.90000,0.39216
134.34783,0.87619,0.41176
355.04587,0.98198,0.56471
298.81773,0.86383,0.46078
247.10526,0.35849,0.58431
326.74699,0.33068,0.50784
353.09353,0.69849,0.39020
97.86885,1.00000,0.76078
276.78571,0.83168,0.60392
183.44262,0.70930,0.33725
172.23214,0.92562,0.47451
310.00000,0.63333,0.35294
290.09174,0.60221,0.64510
25.50000,0.97087,0.40392
74.35583,0.82741,0.61373
291.35593,1.00000,0.23137
221.17647,0.99029,0.59608
266.92308,0.69027,0.55686
95.22936,0.43083,0.50392
235.71429,1.00000,0.78039
352.94118,0.23944,0.27843
338.49711,0.71193,0.47647
271.11111,0.60674,0.34902
213.30000,0.90909,0.43137
61.55172,0.50000,0.54510
261.21212,0.94286,0.41176
93.64162,0.78281,0.43333
253.29114,0.75962,0.40784
20.25000,0.59701,0.26275
127.11864,0.72840,0.47647
347.58621,0.82857,0.86275
270.96774,0.82301,0.77843
326.31016,0.98942,0.37059
94.11765,0.69863,0.14314
103.43891,0.94043,0.46078
241.03448,0.69048,0.16471
315.98253,0.91235,0.49216
216.98113,0.95210,0.67255
119.00000,0.24793,0.47451
153.15789,0.60317,0.50588
32.27273,0.61682,0.41961
139.45055,0.72800,0.50980
81.26582,0.71171,0.43529
97.50000,0.85000,0.68627
124.09938,0.66805,0.47255
300.58252,0.53368,0.37843
123.50877,0.68675,0.51176
179.06250,0.85333,0.29412
153.26425,0.88128,0.57059
57.63158,0.31148,0.52157
68.60987,0.94894,0.53922
289.81818,0.75342,0.42941
132.00000,0.29680,0.42941
293.47826,0.66990,0.59608
219.41860,0.72269,0.53333
205.20000,0.81522,0.36078
292.77778,0.51923,0.40784
196.28571,0.70707,0.38824
129.15254,0.74684,0.30980
61.00000,0.24194,0.48627
341.53846,0.68421,0.88824
345.67164,0.48201,0.27255
102.50000,0.51429,0.27451
107.59777,0.85646,0.40980
144.92308,0.97990,0.39020
226.53061,0.24623,0.39020
178.06452,0.72093,0.91569
171.60000,0.86207,0.77255
130.95238,0.67021,0.63137
23.88350,0.82400,0.50980
304.46512,0.86345,0.51176
1.58940,0.68326,0.56667
288.55491,1.00000,0.33922
195.14851,0.90179,0.43922
317.34104,0.74892,0.54706
254.37788,0.95595,0.44510
338.00000,0.88235,0.26667
198.23529,0.96226,0.79216
280.00000,0.89848,0.38627
30.30303,0.50769,0.38235
184.39024,0.48617,0.50392
167.81250,0.78689,0.52157
344.21053,0.53846,0.51569
139.41176,0.27419,0.24314
34.43478,0.70552,0.31961
152.08556,0.75100,0.48824
187.34694,0.84000,0.65686
339.75000,0.90909,0.34510
346.41026,0.97500,0.52941
84.08451,0.95946,0.29020
217.89474,0.27536,0.13529
344.69388,0.38583,0.49804
182.89157,0.78302,0.58431
288.47458,0.90769,0.61765
100.00000,0.07627,0.46275
171.62791,0.66154,0.25490
290.23256,0.37391,0.45098
356.60377,0.87845,0.64510
0.00000,0.95495,0.43529
240.00000,0.71084,0.67451
210.32967,0.72800,0.50980
129.84375,0.95522,0.26275
202.02532,0.40513,0.61765
158.66667,0.22613,0.60980
18.26087,0.48936,0.53922
288.94737,0.42222,0.17647
263.57143,0.33071,0.50196
260.89888,0.96739,0.63922
48.38710,0.28440,0.78627
225.66372,0.57360,0.61373
91.30435,0.56098,0.16078
173.72549,0.70507,0.42549
315.00000,0.44156,0.69804
123.15789,0.59375,0.74902
45.00000,0.51020,0.38431
93.27731,0.86861,0.26863
123.39623,0.23556,0.44118
52.13793,0.85799,0.66863
340.71429,0.93333,0.82353
331.61677,0.76959,0.57451
354.41860,0.17842,0.47255
258.00000,0.60976,0.83922
228.52941,0.88696,0.54902
171.22807,0.67589,0.50392
270.19608,0.71831,0.58235
154.46809,1.00000,0.46078
220.68493,0.58871,0.48627
197.40000,0.78740,0.49804
33.69863,0.65766,0.78235
342.73973,0.97333,0.55882
92.24490,0.71707,0.40196
108.92308,0.69149,0.36863
150.00000,0.61194,0.26275
290.00000,0.46875,0.12549
50.00000,0.42857,0.32941
227.68212,0.60643,0.51176
48.22430,0.68153,0.69216
305.35032,0.81347,0.37843
237.35849,0.83246,0.37451
287.48815,0.92952,0.55490
115.14451,0.85222,0.60196
301.76471,0.30631,0.43529
58.62069,0.60839,0.28039
110.52632,0.21591,0.65490
258.86598,0.83621,0.54510
129.92806,0.72021,0.37843
95.06494,0.86517,0.17451
239.36842,0.44186,0.42157
70.16949,0.96721,0.64118
334.59459,0.48472,0.55098
349.65517,0.56129,0.69608
304.39024,0.86014,0.28039
308.13559,0.26697,0.43333
296.68966,0.62771,0.54706
290.93023,0.54430,0.69020
120.00000,0.58685,0.58235
171.25828,0.64255,0.53922
259.70149,0.68367,0.38431
308.02548,0.97516,0.68431
48.79668,0.94510,0.50000
285.76271,0.55660,0.58431
295.44828,0.64444,0.44118
219.57447,0.40171,0.22941
228.66667,0.93750,0.81176
176.25000,0.60377,0.58431
85.89928,0.63470,0.42941
313.90909,0.90164,0.52157
126.23377,0.62602,0.75882
245.13514,0.92500,0.47059
319.28571,0.64220,0.42745
357.17647,0.34694,0.48039
265.00000,0.42857,0.83529
191.69231,0.89862,0.57451
61.57895,0.23171,0.32157
197.89474,0.98844,0.33922
248.52273,0.95652,0.63922
358.67647,0.53968,0.49412
30.44776,0.32057,0.59020
84.00000,0.59055,0.49804
253.64807,0.97490,0.53137
33.33333,0.81818,0.47451
253.65854,0.51037,0.47255
235.95855,0.76892,0.50784
136.19048,0.78423,0.52745
46.09272,0.61134,0.51569
209.33333,0.36585,0.51765
204.65753,0.65766,0.78235
41.14286,0.94595,0.36275
18.43373,0.89247,0.36471
40.55172,0.59671,0.52353
240.00000,0.59223,0.59608
264.00000,0.21951,0.40196
316.95652,0.57025,0.52549
195.41667,0.66055,0.42745
118.44828,0.96667,0.47059
275.74468,0.26857,0.65686
204.35897,0.98319,0.46667
307.09677,0.97895,0.18627
206.44737,0.71028,0.41961
318.94737,0.35185,0.21176
139.71429,0.60345,0.77255
231.94030,0.36216,0.63725
328.12500,0.71642,0.26275
336.25000,0.54545,0.17255
153.56643,0.79006,0.64510
301.88976,0.72571,0.65686
112.22222,0.87097,0.24314
94.40000,0.47771,0.69216
233.93939,0.93396,0.58431
61.40351,0.85075,0.60588
96.63717,0.58549,0.62157
259.17526,0.38039,0.50000
11.17021,0.74603,0.49412
205.60976,0.47674,0.66275
76.00000,0.65854,0.59804
65.10638,0.25683,0.35882
182.23404,0.81739,0.45098
288.25175,0.83626,0.33529
165.42857,0.86777,0.52549
256.02273,0.83810,0.41176
341.49780,0.94979,0.53137
313.17073,0.81673,0.50784
341.27660,0.70854,0.39020
9.04523,0.84681,0.46078
56.00000,0.42510,0.51569
227.33945,0.87200,0.75490
280.00000,0.85714,0.46667
135.21127,0.79775,0.65098
13.68421,0.97436,0.45882
71.62500,0.67797,0.46275
105.98131,0.59116,0.35490
105.78947,0.54286,0.72549
22.24138,0.47541,0.52157
338.01980,0.40239,0.50784
252.00000,0.09346,0.58039
145.71429,0.80328,0.76078
322.10526,1.00000,0.85098
91.42857,0.44681,0.63137
106.26168,0.89167,0.52941
268.12500,0.25397,0.24706
167.14286,0.13725,0.60000
270.55046,0.90083,0.47451
237.17647,0.60284,0.72353
228.06283,0.86425,0.56667
163.25581,0.24022,0.64902
111.08911,0.69655,0.28431
201.87192,0.81526,0.51176
113.09353,0.64651,0.42157
345.00000,0.96154,0.40784
87.77778,0.77885,0.40784
192.52747,0.42723,0.58235
9.60000,0.25773,0.38039
318.43137,0.75369,0.39804
7.96460,0.70186,0.68431
291.46919,0.91342,0.45294
256.83453,0.97203,0.71961
124.76190,0.34054,0.36275
10.29851,0.59292,0.55686
187.42857,0.96330,0.57255
69.10714,0.91803,0.52157
168.75000,0.19835,0.52549
225.98540,0.61991,0.43333
26.30542,0.87124,0.54314
20.44248,0.97414,0.54510
299.32584,0.79464,0.56078
348.93204,0.86555,0.53333
358.30986,0.43030,0.32353
224.57143,0.44304,0.69020
193.84615,0.90374,0.63333
178.57143,0.40000,0.41176
102.85714,0.83732,0.40980
219.13043,0.60526,0.70196
130.12987,0.38308,0.60588
335.88235,0.88696,0.54902
313.33333,0.22689,0.76667
260.90909,0.41250,0.31373
277.09924,0.82390,0.31176
47.41935,0.28440,0.57255
335.75758,0.86842,0.55294
321.49733,0.87793,0.58235
45.84270,0.70079,0.75098
69.31034,0.67442,0.83137
250.51546,0.80165,0.23725
46.87500,0.55172,0.22745
235.63636,0.50459,0.21373
101.07143,0.73684,0.55294
52.98246,0.81043,0.58627
25.52036,1.00000,0.56667
48.73096,0.91628,0.42157
1.31868,0.47150,0.37843
183.71681,0.51131,0.56667
247.84810,0.95951,0.51569
280.51282,0.94355,0.48627
211.41509,0.99065,0.58039
345.64417,0.91061,0.64902
65.14286,0.86420,0.31765
239.67033,0.98913,0.36078
270.00000,0.08621,0.45490
77.64706,0.93701,0.50196
350.52632,0.15200,0.24510
252.00000,0.42373,0.23137
252.65625,0.81013,0.30980
184.84848,0.66443,0.29216
307.00000,0.72289,0.32549
222.33129,0.77251,0.41373
281.42857,0.36842,0.55294
147.08861,0.93676,0.50392
347.08861,0.65289,0.23725
113.87755,0.39200,0.24510
222.27273,0.97345,0.55686
27.48603,0.94709,0.62941
60.35294,0.80952,0.58824
254.71698,0.56989,0.81765
313.09091,0.27363,0.39412
322.85714,0.98131,0.20980
194.79452,0.57480,0.75098
291.11111,0.30337,0.34902
225.90604,0.87135,0.66471
98.94737,0.47899,0.76667
193.50785,0.97949,0.61765
64.68085,0.77049,0.35882
256.00000,0.71429,0.67059
111.16279,0.54430,0.53529
209.00000,0.23622,0.50196
350.46358,0.70233,0.42157
337.03125,0.77108,0.32549
182.85714,0.16800,0.50980
154.83871,0.20000,0.69608
339.09677,0.63786,0.47647
102.69231,0.26000,0.60784
340.43478,0.41071,0.78039
45.88235,0.29143,0.34314
132.74336,0.52558,0.57843
326.93878,0.41880,0.77059
249.23077,0.40945,0.50196
298.69565,0.41818,0.78431
17.64706,0.84158,0.80196
290.84746,0.50000,0.46275
17.34940,0.85567,0.19020
7.77778,0.71053,0.14902
240.68966,0.52096,0.67255
228.94737,0.61290,0.75686
111.78423,0.98367,0.51961
276.31579,0.15574,0.52157
15.95745,0.83929,0.56078
135.00000,0.72269,0.46667
174.73684,0.96610,0.23137
71.88679,0.54082,0.38431
131.39241,0.83158,0.62745
132.65625,0.64000,0.60784
45.93103,0.81006,0.64902
60.00000,0.25352,0.72157
261.56682,0.87149,0.51176
121.86335,0.98773,0.31961
2.57511,1.00000,0.54314
181.57895,0.36538,0.59216
40.42553,0.82456,0.33529
175.20000,0.38860,0.62157
46.07143,0.32558,0.66275
215.62500,0.82051,0.15294
146.35514,0.44770,0.46863
147.69231,0.75207,0.52549
130.90909,0.64706,0.50000
349.56522,0.64486,0.79020
189.51923,0.85246,0.52157
100.44944,0.73554,0.47451
311.06796,0.88793,0.45490
46.43836,0.63478,0.54902
162.00000,0.87500,0.84314
18.83721,0.51190,0.32941
181.88976,0.63184,0.39412
281.53846,0.31200,0.24510
156.29032,0.83784,0.70980
120.40541,0.75510,0.61569
295.02075,1.00000,0.47255
185.00000,0.46154,0.20392
290.98814,1.00000,0.50392
300.36810,0.86243,0.62941
106.63043,0.76033,0.47451
206.66667,0.76119,0.39412
152.16000,0.62189,0.39412
307.46544,0.87149,0.48824
167.00000,0.76923,0.15294
297.18121,0.78836,0.37059
259.86207,0.97315,0.29216
221.66667,0.99213,0.50196
322.46305,0.82186,0.51569
25.92965,0.84681,0.53922
264.48430,0.87451,0.50000
310.04292,0.92095,0.49608
37.85047,0.97273,0.56863
76.56442,0.82741,0.61373
129.77528,0.95699,0.36471
167.28814,0.55660,0.41569
307.37968,0.84615,0.56667
286.50000,0.15748,0.50196
171.74312,0.91597,0.46667
214.50000,0.17857,0.43922
30.81081,0.64162,0.33922
147.90698,0.55844,0.54706
323.36842,0.90476,0.79412
356.00000,0.22388,0.13137
280.53191,0.77686,0.52549
135.00000,0.64407,0.53725
155.38462,0.22286,0.65686
239.08397,0.74011,0.65294
148.17073,0.96471,0.33333
49.24528,0.86885,0.47843
235.66265,0.34156,0.52353
45.89744,0.96694,0.52549
69.81818,0.92179,0.35098
112.58427,0.85577,0.40784
342.53731,0.80723,0.32549
46.95652,0.17293,0.26078
119.33333,0.42453,0.41569
237.60000,0.57252,0.25686
6.99029,0.43830,0.53922
85.21277,0.84685,0.56471
98.40000,0.31381,0.46863
337.20000,0.22124,0.55686
10.05236,0.76096,0.49216
44.03670,0.60221,0.64510
342.20339,0.46457,0.50196
86.20690,0.36709,0.53529
351.95876,0.54802,0.65294
268.46154,0.37864,0.59608
10.29412,0.99029,0.40392
248.50000,0.80000,0.29412
310.19417,0.94495,0.57255
220.00000,0.12397,0.52549
351.05263,0.86364,0.25882
173.51351,0.43874,0.50392
123.90533,0.88482,0.62549
314.68531,0.63556,0.44118
346.28571,0.52764,0.60980
30.87379,0.91964,0.56078
357.71429,0.53846,0.38235
178.18182,0.50769,0.87255
2.76923,0.69149,0.36863
151.11111,0.78641,0.20196
10.99010,0.95283,0.58431
320.72727,0.59783,0.36078
179.47826,0.60209,0.37451
328.51852,0.72973,0.43529
131.42857,0.23596,0.17451
326.85315,0.77297,0.36275
270.00000,0.97143,0.72549
25.36585,0.50617,0.47647
203.42857,0.51220,0.59804
78.50467,0.85600,0.75490
75.68182,0.75862,0.22745
84.38247,1.00000,0.49216
19.83471,0.53778,0.44118
254.23729,0.67045,0.65490
63.23529,0.84298,0.47451
338.49057,0.71300,0.56275
78.75000,0.66667,0.62353
71.90840,0.58744,0.56275
316.83453,0.67805,0.40196
185.76000,0.60976,0.59804
236.43243,0.80786,0.55098
289.12500,0.89888,0.34902
180.00000,0.67939,0.74314
157.61194,0.55372,0.52549
130.88083,0.97970,0.38627
213.54839,0.73228,0.75098
280.30534,0.55274,0.46471
56.22378,0.59336,0.52745
132.55814,0.43878,0.61569
163.97906,0.90521,0.41373
131.81818,0.73333,0.64706
165.50725,0.91189,0.55490
252.27273,0.44444,0.61176
129.69697,0.73333,0.73529
57.88235,0.75893,0.43922
252.37113,0.86607,0.56078
231.08108,0.65487,0.44314
183.33333,0.80198,0.60392
0.00000,0.87838,0.29020
130.08850,0.47679,0.46471
152.22222,0.23276,0.45490
56.00000,0.78947,0.59020
100.66667,0.39474,0.55294
203.49398,0.79048,0.41176
24.70588,0.87179,0.15294
227.57396,0.81643,0.59412
162.31579,0.54286,0.34314
171.76991,0.97414,0.54510
227.47826,0.74194,0.69608
320.21390,0.76955,0.52353
226.26506,0.36245,0.55098
81.93103,0.65611,0.43333
176.94915,0.33333,0.34706
227.04000,0.79618,0.69216
206.12903,0.87736,0.41569
125.25346,0.97309,0.43725
284.23077,0.87640,0.34902
219.23077,0.11111,0.45882
134.15730,0.42584,0.40980
158.54015,0.72487,0.62941
188.37209,0.26061,0.67647
99.27835,0.79508,0.47843
28.88889,0.29670,0.64314
49.13386,0.62562,0.39804
228.83721,0.57333,0.70588
58.50000,0.85106,0.63137
350.25974,0.82796,0.36471
60.80357,1.00000,0.56078
13.36957,0.82143,0.43922
314.23729,0.49580,0.53333
212.30769,0.94702,0.29608
247.30964,0.97044,0.60196
115.24390,0.83673,0.61569
238.06452,0.74400,0.49020
60.70588,0.80952,0.58824
289.69697,0.74436,0.26078
65.93407,0.47150,0.62157
271.85185,0.70435,0.54902
223.40426,0.41228,0.44706
296.45161,0.85321,0.57255
244.65753,1.00000,0.57059
299.38144,0.41277,0.53922
311.88119,0.43348,0.54314
216.87500,0.48000,0.60784
269.49153,0.94652,0.63333
106.95652,0.80100,0.39412
150.88235,0.76404,0.34902
53.41463,0.36607,0.43922
125.29412,0.16832,0.60392
14.14286,0.77778,0.64706
332.94118,0.30178,0.66863
10.20000,0.64935,0.69804
358.13953,0.98473,0.74314
187.95181,0.65873,0.50588
153.48837,0.36134,0.23333
276.95122,0.86316,0.37255
167.41463,0.93607,0.57059
20.00000,0.88800,0.75490
0.30457,0.94258,0.40980
43.33333,1.00000,0.61176
170.25381,0.80408,0.51961
210.24000,0.58685,0.41765
69.23077,0.46018,0.44314
38.62069,0.73109,0.46667
162.62069,0.70048,0.40588
302.74809,0.85621,0.70000
281.33333,0.91093,0.48431
40.18100,0.90204,0.51961
18.96373,0.98974,0.38235
186.29032,0.51667,0.52941
154.01274,0.63563,0.51569
295.86207,0.91339,0.49804
28.88889,0.10757,0.50784
64.45946,0.76289,0.61961
339.56522,0.64486,0.58039
251.42857,0.11351,0.36275
2.60870,0.86250,0.68627
235.35714,0.66142,0.49804
294.18502,0.91903,0.51569
291.11111,0.12217,0.56667
92.30769,0.27897,0.54314
282.23464,0.77489,0.45294
234.22222,0.77143,0.65686
214.56522,0.87619,0.58824
111.77419,0.53913,0.45098
317.14286,0.19337,0.35490
195.00000,0.83582,0.26275
263.33333,0.90826,0.42745
2.14286,0.88608,0.69020
93.60000,0.49801,0.50784
45.00000,0.12727,0.56863
182.35294,0.45946,0.78235
50.62500,0.64000,0.49020
45.00000,0.79570,0.36471
144.00000,0.81673,0.50784
267.77778,0.21774,0.48627
137.22222,0.51923,0.59216
232.14953,0.50235,0.41765
303.11111,0.84906,0.68824
243.75000,0.37209,0.83137
353.33333,0.11250,0.68627
46.80000,0.75000,0.39216
273.91304,0.58974,0.45882
105.65217,0.21101,0.57255
90.53254,0.79343,0.58235
329.63855,0.46369,0.64902
270.45685,0.81743,0.47255
16.70103,0.56725,0.33529
102.33129,0.77990,0.59020
140.00000,0.84906,0.79216
50.33898,0.86765,0.26667
279.23077,0.84783,0.63922
157.05882,0.35052,0.61961
291.84466,0.41365,0.51176
76.74419,0.42157,0.40000
240.55556,0.53465,0.60392
161.25000,0.57143,0.89020
53.11005,0.93722,0.43725
207.17647,0.95506,0.65098
301.44000,0.65445,0.62549
87.00000,0.84906,0.58431
139.30070,0.71859,0.39020
322.66667,1.00000,0.91176
179.44954,0.86508,0.50588
301.09091,0.90164,0.11961
286.69951,0.98068,0.59412
198.26087,0.27381,0.32941
313.17073,0.34746,0.53725
120.00000,0.54098,0.35882
24.09836,0.57009,0.58039
166.23853,0.60221,0.35490
10.94891,0.63134,0.42549
150.62500,0.52174,0.36078
337.68844,0.83264,0.53137
190.80000,0.96154,0.30588
288.21429,0.84848,0.12941
119.06250,0.87671,0.28627
75.00000,0.80000,0.86275
336.20112,0.83256,0.57843
138.75000,0.88889,0.28235
243.42857,0.20231,0.33922
320.64516,0.40969,0.55490
25.71429,0.50515,0.61961
166.15385,0.18056,0.28235
331.85185,0.55102,0.71176
213.86139,0.43723,0.54706
12.26519,0.78355,0.45294
36.28571,0.82677,0.49804
341.25000,0.10811,0.70980
210.76923,0.36449,0.20980
309.28177,0.72112,0.50784
1.89189,0.93277,0.46667
252.13483,0.40639,0.57059
84.75524,0.65899,0.57451
338.93333,0.91837,0.48039
271.74194,0.79487,0.61765
305.79310,0.57312,0.50392
317.41935,0.75610,0.40196
259.60976,0.87234,0.46078
67.16418,0.40120,0.32745
315.17241,0.46032,0.37059
203.45455,0.48246,0.55294
146.54378,0.90795,0.46863
333.08824,0.87179,0.30588
277.36527,0.97661,0.66471
170.32258,0.63786,0.52353
70.54054,0.80435,0.81961
160.40816,0.67123,0.42941
352.50000,0.97479,0.53333
356.75000,0.96774,0.51373
267.62590,0.77654,0.35098
119.62500,0.98765,0.68235
324.42478,0.86260,0.74314
277.80822,0.40331,0.64510
53.14286,0.78947,0.73922
354.37500,0.77670,0.40392
76.20690,0.97753,0.34902
306.31579,0.77376,0.43333
204.21053,0.87692,0.25490
178.03279,0.77215,0.84510
262.26804,0.80165,0.47451
116.52174,0.86611,0.53137
336.69065,0.58650,0.46471
193.80000,0.78740,0.49804
182.90323,0.28972,0.41961
39.60784,1.00000,0.70000
265.33333,0.61644,0.42941
36.69421,0.48207,0.49216
185.63380,0.95516,0.56275
107.01923,0.95413,0.57255
140.61538,0.90698,0.57843
105.14286,0.54404,0.62157
289.60630,0.71751,0.65294
337.61194,0.38728,0.33922
276.00000,0.08197,0.11961
133.69565,0.41818,0.56863
92.38636,0.85437,0.40392
42.79070,0.54430,0.46471
163.75691,0.79039,0.44902
304.39024,0.39806,0.79804
336.21951,0.82000,0.39216
287.72727,0.48352,0.35686
14.28571,0.21212,0.61176
344.12556,0.88142,0.49608
228.75000,0.76522,0.54902
331.11111,0.44262,0.23922
237.48954,0.96761,0.51569
118.51240,1.00000,0.23725
